mid,bid,created_at,text_preview,video_title,reposts,comments,attitudes,video_url,duration_sec,thumbnail,is_collab,partner,category
4772683206101349,LuuOYpBeR,2022-05-24T08:10:11+00:00,#自信爆蓬圈内见# | #欧莱雅玻尿酸洗发水#丨#和平精英# @欧莱雅美发 携手打造的“海岛万物蓬松”时尚大片已上线！《和平精英》数字代言人吉莉作为蓬松挚友，将,和平精英的微博视频,460,668,755,"https://f.video.weibocdn.com/o0/pnFIYil8lx07WiyTbstW010412011GKK0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772611023&ssig=hqqduex1Xq&KID=unistore,video",106.021,https://wx1.sinaimg.cn/orj480/007KbAWFly1h2jhkrvz1dj31hc0u0mzb.jpg,1,欧莱雅,Brand
5198041204134275,PF8uYhlvR,2025-08-10T02:31:01+00:00,#和平主播赛##PSI国际主播公开赛##和平精英刺激之夜#PSI S5 总决赛首战告捷！歼灭赛道四强巅峰聚首，赛场高光频现！粉丝应援燃爆全场！接下来，一起重温这,和平精英的微博视频,105,138,750,"https://f.video.weibocdn.com/u0/LGAjnfw2gx08quPoZMMU01041200YWqc0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772608753&ssig=pO2bQ0TPuo&KID=unistore,video",69.733,https://wx4.sinaimg.cn/orj480/007KbAWFgy1i48jtn2sgjj31hc0u01ky.jpg,0,,
4770906470089262,LtKBh0ndI,2022-05-19T10:30:03+00:00,#四级包爆料时刻# 丨 #和平精英# 【奇妙世界 游园狂欢】奇妙游园会视频版爆料来啦！ 这是本赛季中最独特的一支战队！内心向往自由与玩乐的「甜心娃娃」、古灵精怪,和平精英的微博视频,214,332,744,"https://f.video.weibocdn.com/o0/rVcqLEajlx07W5SNnfIs01041200eTOx0E010.mp4?label=mp4_720p&template=1568x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772611038&ssig=vpaiDqZwUB&KID=unistore,video",26.818,https://wx2.sinaimg.cn/large/007KbAWFly1h2aarcv74bj31hc0og0uc.jpg,0,,
5266275568714846,QrO84Az82,2026-02-14T09:30:01+00:00,#和平精英法拉利联动#和平精英携手传奇跑车品牌@法拉利中国 ，诚邀各位和平精英，共赴一场激情与非凡交织的红毯之旅，驾驶全新联名载具，感受专属极致美学与驾驶激情。,和平精英的微博视频,287,155,736,"https://f.video.weibocdn.com/u0/9d85KtF6gx08vkZsvVXi01041200Jhal0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772603174&ssig=rXOTO0iKGX&KID=unistore,video",58.886,https://wx4.sinaimg.cn/orj480/007KbAWFgy1iaa46jmq3xj31hc0u04qp.jpg,1,法拉利,Brand
5235865188304083,Qf314yQgP,2025-11-22T11:30:01+00:00,#和平精英雪战到底##地铁逃生冰雪危途##和平超体新角色绝对零度# 全新版本【雪战到底】，新主题新道具11月25日邀你一起冬日吃鸡！ 和平精英全新版本【雪战到底,和平精英的微博视频,1396,436,734,"https://f.video.weibocdn.com/u0/KgjHUxzhgx08tbfO1jA401041206zHk80E030.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772608629&ssig=%2FVMN8FzuG6&KID=unistore,video",334.275,https://wx1.sinaimg.cn/orj480/007KbAWFgy1i7l63p3711j31hc0u0u0x.jpg,1,Metro Exodus,Game
4770936736189551,LtLo5pYbt,2022-05-19T12:30:20+00:00,震惊！三通神秘来电，竟让和平精英王牌狙击手泪流满面，真相竟是…… 点击就看吉利姐生日直播独家花絮，解除墨镜封印，揭秘吉利姐活（xiao）泼(zhong)可(da,和平精英的微博视频,105,191,733,"https://f.video.weibocdn.com/o0/IN8PBeyFlx07WaM9BV6M0104120137ET0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772611038&ssig=T5Eyy%2Bc53X&KID=unistore,video",184.876,https://wx2.sinaimg.cn/orj480/007KbAWFgy1h2dwcx0di5j31hc0u0x0e.jpg,0,,
4782817361268461,LyKso5jZ3,2022-06-21T07:19:42+00:00,#和平精英# 敌人教你如何正确使用拜佛枪法 鸡仔感叹：同是拜佛枪，怎么差距就这么大捏？ 优秀的特种兵们「经常使用拜佛枪法」嘛？来和鸡仔说说你的实战效果吧~  #,和平精英的微博视频,93,414,730,"https://f.video.weibocdn.com/o0/ZTdk1zyAlx07X06CrbgY01041200m4rp0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610946&ssig=U7LYlL3%2F2A&KID=unistore,video",35.176,https://wx1.sinaimg.cn/large/007KbAWFgy1h3f1qsz7gmj30rs1ddtdi.jpg,0,,
4762896476931500,LqodVt5co,2022-04-27T08:01:13+00:00,#和平精英3周年庆# 三年冒险，队长回归！ 队长即将回归带来全新航程，和特种兵们一起开启空投行动！ 跟着鸡仔从这神秘的语音和背影猜猜，队长是哪位吧～#和平队长回,和平精英的微博视频,212,275,730,"https://f.video.weibocdn.com/o0/vqMgX2fIlx07VBuH4sEE010412005Xhq0E010.mp4?label=mp4_720p&template=720x1272.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772611381&ssig=FB3yf6n0Hg&KID=unistore,video",10.262,https://wx1.sinaimg.cn/large/007KbAWFgy1h1o9sjkv0kj30rs1d6akx.jpg,0,,
5238039514453499,QfXA3iGyD,2025-11-28T11:30:01+00:00,#和平精英地铁逃生##地铁逃生冰雪危途##和平精英雪战到底# 地铁逃生全新系统惊喜来袭！ 地铁逃生局外训练场重磅上线，零成本练习动力装甲，轻松开展射击训练；交易,和平精英的微博视频,304,316,720,"https://f.video.weibocdn.com/u0/or6CED0Hgx08tkH5yH5K01041200QX0W0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772608613&ssig=qmLrhLjNmF&KID=unistore,video",135.651,https://wx1.sinaimg.cn/orj480/007KbAWFgy1i7s0uq4gpsj31hc0u0qv5.jpg,1,Metro Exodus,Game
4970121426110369,Ntqb4pDAl,2023-11-20T03:59:11+00:00,#999感冒灵供暖和平精英#  冬日暖心联动开启！ 震惊！《和平精英》绿洲世界和海岛地图实现“集体供暖”？！ 临近小雪，【999暖心补给站】现已空降海岛和绿洲世,和平精英的微博视频,225,263,718,"https://f.video.weibocdn.com/u0/fcK2JKy2gx08ajFcxsE001041200yCGb0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609178&ssig=Ud%2B1REpXJm&KID=unistore,video",42.027,https://wx4.sinaimg.cn/orj480/007KbAWFgy1hk1fe6ba8nj31po0ypnpe.jpg,1,999感冒灵,Brand
5180655333539860,PxQdfeQSw,2025-06-23T03:05:45+00:00,起飞，刺激新战场！精英达人高空集结，亲历刺激跳伞。6月24日，与@成都AG司马光-AGUANG 、数码、@子木仙地铁逃生 、陈俊祺一起开机#和平精英PC模拟器#,和平精英的微博视频,248,332,715,"https://f.video.weibocdn.com/u0/nsyfVrIngx08pgiZFi9W01041200fxbR0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772608838&ssig=90tsNbRy3a&KID=unistore,video",30.139,https://wx2.sinaimg.cn/orj480/007KbAWFgy1i2p345uymaj31hc0u0x6p.jpg,1,Metro Exodus,Game
4801701883940018,M0IgYgwYG,2022-08-12T10:00:03+00:00,#和平主播赛# 来啦来啦！特种兵们看过来！ PSI周边节目2022PSI主播决赛见-第四期，正式上线！ 雨果，猫七，抠脚样 领衔本期三大奖项提名，带你回顾虎牙晋,和平精英的微博视频,4,282,711,"https://f.video.weibocdn.com/o0/c19ilTyIlx07YkL1wxCM01041204FPyo0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610750&ssig=5%2BwGBJprM4&KID=unistore,video",361.72,https://wx2.sinaimg.cn/crop.19.0.916.510/007KbAWFgy1h52yde198zj30sb0e6whh.jpg,0,,
5171971676443301,Pucjlr2cd,2025-05-30T04:00:01+00:00,#和平精英最终圣卫者##和平精英神装逸闻录# 新皮肤爆料 | 最新神装【最终圣卫者-帕修斯】CG抢先看！以守护之心决胜科技之力~捍卫和平，守护未来 和平精英的微,和平精英的微博视频,223,520,709,"https://f.video.weibocdn.com/u0/D70YoqwPgx08oCXljWTK01041200SSUS0E010.mp4?label=mp4_720p&template=1568x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772608875&ssig=V9NkWm5C5Z&KID=unistore,video",53.127,https://wx2.sinaimg.cn/orj480/007KbAWFgy1i1wk8p9kx9j31hc0u0e81.jpg,0,,
4844471188986907,MiETIBHU7,2022-12-08T10:30:00+00:00,#四级包爆料时刻# | #和平精英#【机甲来袭 雷霆再起】 环太平洋视频版爆料来啦~  登岛！复仇流浪者领衔环太平洋系列机甲来袭！和平精英的微博视频,和平精英的微博视频,3,78,709,"https://f.video.weibocdn.com/o0/o5XjkwUElx081on8yw6Q010412003Eks0E010.mp4?label=mp4_720p&template=1560x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610415&ssig=uP578W5Zw1&KID=unistore,video",7.894,https://wx1.sinaimg.cn/orj480/007KbAWFgy1h8we8znxy1j31hc0okdle.jpg,1,环太平洋,Movie
4898051817475382,MF8M5vmGG,2023-05-05T07:00:17+00:00,#和平精英全民赛场# | #和平精英冰工厂杯# |  #冰王集结 酷爽刚枪# | #要爽就来冰工厂#    首个合作娱乐赛@冰工厂官方微博 “冰工厂杯”今晚开赛,和平精英的微博视频,130,140,708,"https://f.video.weibocdn.com/u0/qsbeniirgx085aySZ1Zu01041200t2fB0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609953&ssig=%2FO8g73x65A&KID=unistore,video",72.421,https://wx2.sinaimg.cn/orj480/007KbAWFgy1hdm52jau6kj31hc0u07a3.jpg,1,冰工厂,Brand
4766147553002112,LrKNBcAZa,2022-05-06T07:19:49+00:00,#和平精英玩家太强了# #敬青年敬精英# #和平精英3周年庆# 和平精英首部真实玩家纪录片《落地有声》，纪录一个个玩家在游戏内外都可歌可泣的「精英」故事。致敬这,和平精英的微博视频,132,171,707,"https://f.video.weibocdn.com/u0/ZQrBT0wVgx07VPCA1ni801041205dHTJ0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772611091&ssig=PFQ%2FDsER8l&KID=unistore,video",460.66,https://wx1.sinaimg.cn/crop.60.0.913.508/007KbAWFgy1h1yi4qv6d6j30ss0e4jrt.jpg,0,,
4772982650572032,LuCBX2oOk,2022-05-25T04:00:04+00:00,#和平精英# 海岛Y城无敌苟分点来了！ 学会这个还怕拿不下Y城？特种兵们赶紧去上大分吧 特种兵们「在Y城还有什么好位置」吗？来和鸡仔分享一下吧~  #游爱无界限,和平精英的微博视频,116,143,705,"https://f.video.weibocdn.com/o0/5KImA8Eflx07WiKi9i1q01041200tWQi0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772611020&ssig=IqXmE%2FCG2M&KID=unistore,video",62.924,https://wx4.sinaimg.cn/large/007KbAWFgy1h2jmbovs7dj30rs1dd0xk.jpg,0,,
5253961930247184,QmDNn12iQ,2026-01-11T10:00:01+00:00,#和平精英新皮肤##和平精英汪仔布丁# 新皮肤爆料 | 活力汪仔，奶油布丁！全新套装 -【汪仔布丁】1月13日正式上线~动作-骨爪摇摇同步来袭！ 幕启光亮，人声,和平精英的微博视频,211,160,698,"https://f.video.weibocdn.com/u0/2LIHrBbwgx08uqmwsAKc010412007qdI0E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772603240&ssig=IrnN8RhvDP&KID=unistore,video",19.11,https://wx2.sinaimg.cn/orj480/007KbAWFgy1i952m228noj31400u0769.jpg,0,,
5189011486277809,PBlAUql8Z,2025-07-16T04:30:07+00:00,#和平精英新皮肤##和平精英巴啦啦小魔仙二次联动#  新皮肤爆料丨魔法相伴，奇迹舞步！全新系列角色-【巴啦啦小魔仙】将于7月18日上线~甜妹来啦~星光铺路，裙摆,和平精英的微博视频,230,290,697,"https://f.video.weibocdn.com/u0/lbWiN7rZgx08pR5hzWeI01041201vWO20E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772608799&ssig=f61kPzQ%2BT8&KID=unistore,video",119.953,https://wx2.sinaimg.cn/orj480/007KbAWFgy1i3fqvmwhd2j31r50zj1ky.jpg,1,巴啦啦小魔仙,Anime
4981091418509507,Ny1yBzHI7,2023-12-20T10:30:01+00:00,#和平精英##和平精英新版本龙跃长城# 新春版本已开启！ 神秘特邀“砖”家与体验“砖”家@晚玉阿 带你一条龙云游打卡新玩法啦！ 特种兵速速集合，快来看看云游路上,和平精英的微博视频,123,128,695,"https://f.video.weibocdn.com/u0/WMQj4rNFgx08b5UUDY2I01041203AG7x0E020.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609098&ssig=uYyJQk2WDh&KID=unistore,video",289.251,https://wx3.sinaimg.cn/orj480/007KbAWFgy1hl0epr6ihfj30u0140e81.jpg,0,,
4814030612991704,M5T01cyhi,2022-09-15T10:30:00+00:00,#四级包爆料时刻# 丨 #和平精英#【午夜魔法 美梦奇缘】水晶奇缘视频版爆料来啦！ 在赛事进行得如火如荼之时，一支装扮奇特的战队闯入众人眼帘，而她们古怪的行事作,和平精英的微博视频,95,159,695,"https://f.video.weibocdn.com/o0/OL0IBxGMlx07Zeq5kVOo0104120068Zc0E010.mp4?label=mp4_720p&template=1560x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610617&ssig=oVnT5jd46o&KID=unistore,video",13.722,https://wx4.sinaimg.cn/orj480/007KbAWFgy1h67ap4ibkpj31hc0okq8j.jpg,0,,
4754502114082961,LmRQDh8ad,2022-04-04T04:05:00+00:00,#和平精英# 如果医疗兵也有段位 那鸡仔必须是王牌段位，救人之前先淘汰敌人，给队友妥妥的安全感！ 特种兵「你是什么段位的医疗兵」呢？来评论区告诉鸡仔叭~ 更多有,和平精英的微博视频,103,373,695,"https://f.video.weibocdn.com/o0/Vo47fRXElx07UZiC0U7m01041200oGW40E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772681365&ssig=qIMrMML4x%2B&KID=unistore,video",46.02,https://wx3.sinaimg.cn/orj480/007KbAWFly1h0wl5kcb2sj30u01hcgpk.jpg,0,,
4953512188053584,Nms5YxN6w,2023-10-05T08:00:00+00:00,#和平精英天文漫游##同好哔哔机# 幻影猎手无声雷打法小技巧 学会这招以一打多根本不在话下！ 特种兵们在「 使用幻影猎手时还有什么小技巧」吗？快来评论区切磋切磋,和平精英的微博视频,119,120,692,"https://f.video.weibocdn.com/u0/a62xfBQ8gx088Xi3SAqc01041200FBxx0E010.mp4?label=mp4_720p&template=1028x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609317&ssig=Ll67EE3S47&KID=unistore,video",45.859,https://wx2.sinaimg.cn/orj480/007KbAWFgy1hica0n15nwj30u00gv17f.jpg,0,,
4769374257547264,Lt6JXvFo4,2022-05-15T05:01:36+00:00,#和平精英# 丢雷靠运气还是实力？ 不求人礼貌而不失尴尬的微笑，确实证明了丢雷的玄学所在！ 特种兵们在游戏中有没有「丢雷高光时刻」呢？来和鸡仔分享一下吧~ #游,和平精英的微博视频,104,205,692,"https://f.video.weibocdn.com/o0/xoZsfAQclx07W464q65y01041200IVzh0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772611063&ssig=sHFUt26yye&KID=unistore,video",74.512,https://wx3.sinaimg.cn/orj480/007KbAWFly1h29053mso0j30k00zktb0.jpg,0,,
4804585882913120,M1ViAcdPO,2022-08-20T09:00:01+00:00,#2022PEL夏季赛总决赛##2022pel夏季赛#  李玟携新歌《你留下的爱》助力PEL 新歌全网发行，开启与《和平精英》的首次跨界合作，还有coco对pe,和平精英的微博视频,106,273,688,"https://f.video.weibocdn.com/o0/FnALrXE4lx07YxY5mnVK01041201L86F0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610711&ssig=SzZz94nTIA&KID=unistore,video",270.859,https://wx4.sinaimg.cn/crop.0.39.1146.637/007KbAWFgy1h5cj2u4r8dj30vu0jx0xv.jpg,1,李玟,Artist
4791506278023581,LCouLxFiB,2022-07-15T06:46:20+00:00,#和平精英# 爱我没结果，高贵的表哥开鬼火 自信且帅，这就是鸡仔本仔呀！ 特种兵们也来分享一下大家的「帅气淘汰时刻」吧！让鸡仔来看看谁最酷~ #暑你最游趣#  ,和平精英的微博视频,203,302,686,"https://f.video.weibocdn.com/o0/IEOjS1nXlx07XAuH2h2U01041200fmf90E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610854&ssig=S8JTcuL4eu&KID=unistore,video",17.181,https://wx1.sinaimg.cn/large/007KbAWFly1h45ewjffadj30u01hc76j.jpg,0,,
4808541943105358,M3Adkd1Qq,2022-08-31T07:00:00+00:00,#和平精英# 当落地只有平底锅怎么办？ 那就用平底锅来接子弹！再看鸡仔帅气甩锅反击！ 特种兵们有过「同款经历」嘛？来和鸡仔说说你的故事叭~  更多有趣的视频内容,和平精英的微博视频,151,520,684,"https://f.video.weibocdn.com/o0/0bWCYEazlx07YONGM9F6010412007h610E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610661&ssig=l7wc0uxor8&KID=unistore,video",20.177,https://wx4.sinaimg.cn/orj480/007KbAWFgy1h5oqd9pcp1j30u01hcjvu.jpg,0,,
4766837189119993,Ls2JUCgwF,2022-05-08T05:00:12+00:00,#和平精英# MG3、GROZA 、P90三个空投武器的对比来啦！ 在不同的情况下选择更合适的武器，才能发挥出它的最强力量！ 特种兵们「更喜欢哪个空投武器」呢？,和平精英的微博视频,119,148,684,"https://f.video.weibocdn.com/o0/UlYLjkH5lx07VOsSW8uk01041201azVu0E010.mp4?label=mp4_720p&template=960x544.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772611083&ssig=9moUyjySJ0&KID=unistore,video",181.602,https://wx1.sinaimg.cn/large/007KbAWFgy1h1xo3xqwm7j30qo0f4406.jpg,0,,
4860680509588478,MpszMEeoS,2023-01-22T04:00:02+00:00,#你相信游戏里能遇到意中人吗# | #和平精英大话西游# | #和平精英盖世英雄#「盖世英雄」新年时装特别节目《我的海岛意中人》全片惊喜放送！ 参与【有奖征集话,和平精英的微博视频,216,283,683,"https://f.video.weibocdn.com/u0/02NAbmglgx082v1G5VtS0104120OuBq40E0i0.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610223&ssig=ijRob%2BY1pr&KID=unistore,video",3501.428,https://wx2.sinaimg.cn/orj480/007KbAWFgy1haa74usb4cj31hc0u0x6p.jpg,1,大话西游,Movie
4945509456544548,Nj5Ulrsxe,2023-09-13T06:00:00+00:00,#和平新版本天文漫游# 全球最大天文馆已竣工 特种兵们，请接收新任务去取回滞留在天文学家手里的跃迁飞行器、虫洞装置制造器等新道具、新载具！ 大家快跟着天文学家，,和平精英的微博视频,215,207,681,"https://f.video.weibocdn.com/u0/LWQpIUJdgx088zeYSlcA01041201TrEd0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609411&ssig=sk%2FIznSmqr&KID=unistore,video",247.826,https://wx4.sinaimg.cn/orj480/007KbAWFgy1hhuuhh5fbfj30vu0hw7wh.jpg,0,,
4766450071633946,LrSFx6R3Y,2022-05-07T03:21:55+00:00,#和平精英# 学会了不求人的空投基地上分技巧 特种兵们的上分之路岂不是一路顺风 鸡仔已经安排起来了！特种兵们「也快快行动学习起来」吧~#游亿点意思# [酷炫街舞,和平精英的微博视频,103,46,677,"https://f.video.weibocdn.com/o0/oAEnf0ialx07VOpcZQ4801041200sXgt0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772611091&ssig=Y%2FXdw04cp0&KID=unistore,video",67.082,https://wx4.sinaimg.cn/large/007KbAWFgy1h1xmids9n3j30k00zkdhy.jpg,0,,
4804163097079236,M1KiFtHDe,2022-08-19T05:00:00+00:00,#和平精英# 自从鸡仔被“声东击西”成盒后 现在听到楼层有脚步声就麻溜的“走为上策”了 特种兵们会「在游戏中上演“三十六计”的玩法」嘛？鸡仔是真的怕了~ #天生,和平精英的微博视频,92,275,676,"https://f.video.weibocdn.com/o0/AW2GrM5nlx07YvvBiq4U01041200a4Va0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610715&ssig=3jfYy3RecC&KID=unistore,video",22.221,https://wx2.sinaimg.cn/large/007KbAWFgy1h5ar1p67moj30rs1ddq3e.jpg,0,,
5264365482676453,Qr0ribegB,2026-02-09T03:00:01+00:00,#大吉大利和平年##和平精英丝路贺新春##淘宝闪购过年不打烊#🧨和平精英x@淘宝闪购 新春福利暴击，地铁淘金开启！💰【局内寻宝】2月9日起，淘宝闪购互动装置空降,和平精英的微博视频,279,180,675,"https://f.video.weibocdn.com/u0/VWF0sY3lgx08v6qfWpJ601041201mHEm0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772603193&ssig=3M9usppCbW&KID=unistore,video",84.335,https://wx4.sinaimg.cn/orj480/007KbAWFgy1i9zk30qwlnj31hc0u04qq.jpg,1,Metro Exodus,Game
5179219438210507,PxeRhyrVx,2025-06-19T04:00:02+00:00,#和平精英联动百炼成神#海岛之上，宿命对决悄然开启，不屈的意志终将响彻战场！伏于草野的兵，终成绝境翻盘的光。淬炼百次，浴火成神。征战千回，终成精英！——你，准备,和平精英的微博视频,232,265,668,"https://f.video.weibocdn.com/u0/jJgEMK07gx08p5PdSKje0104120125I10E010.mp4?label=mp4_720p&template=1568x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772608846&ssig=skybnYYEXc&KID=unistore,video",51.966,https://wx4.sinaimg.cn/orj480/007KbAWFgy1i2hhmz2u18j31hc0u04qp.jpg,1,百炼成神,Other
4753052840757375,Lmg963b1J,2022-03-31T04:06:07+00:00,#和平精英# 鸡仔黑化ing，你看我几分像从前 鸡仔已经穿上了保护色，有了勇气去面对敌人！ 优秀的特种兵「你在游戏中有什么变化」吗，来评论区唠唠吧~ 更多有趣的,和平精英的微博视频,152,366,668,"https://f.video.weibocdn.com/o0/BPTEau61lx07USEuVQ7C01041200cEbC0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772681377&ssig=fGH5UmmgrQ&KID=unistore,video",14.046,https://wx2.sinaimg.cn/large/007KbAWFgy1h0rrpkhcjtj30rs1dd43n.jpg,0,,
4885058634125583,MzGLlhjfF,2023-03-30T10:30:01+00:00,#四级包爆料时刻# | #和平精英冒险列车# 【巧笑嫣然 风华绝代】盛世倾城将于「3月31日」正式上线~【盛世倾城】战队的三位成员都来自大名鼎鼎的初火艺术家联盟,和平精英的微博视频,108,26,667,"https://f.video.weibocdn.com/o0/VHpykOEklx084h2qd4KI01041200vMOf0E010.mp4?label=mp4_720p&template=1568x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772610077&ssig=xv8LMxeq5D&KID=unistore,video",36.942,https://wx1.sinaimg.cn/orj480/007KbAWFgy1hchwgxx9v1j30iv0am0zt.jpg,0,,
5178841947439496,Px52qvdlS,2025-06-18T03:00:01+00:00,#和平精英AI临时托管功能 ##和平精英##和平精英体验服# 全新功能上线，告别临时无法操作游戏的烦恼！一键将自己“托付”给队友，不仅实现自动跟随移动、上下车等,和平精英的微博视频,224,467,666,"https://f.video.weibocdn.com/u0/FRr3UdU9gx08p7Dq0pKM01041201e3M90E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772608848&ssig=RZcG5Rl9eW&KID=unistore,video",123.738,https://wx4.sinaimg.cn/orj480/007KbAWFgy1i2isuxuzpbj31hc0u0kjl.jpg,0,,
5265905631105716,QrEvp4DE8,2026-02-13T09:00:01+00:00,#和平精英法拉利联动#全球传奇跑车品牌@法拉利中国 首次亮相和平精英，推出全新载具皮肤，预祝和平精英们马年「开年跃马红」。传承历史经典法拉利Enzo、纯正超跑基,和平精英的微博视频,269,136,662,"https://f.video.weibocdn.com/u0/38p0lR4vgx08vjvlgPLa01041200kbSL0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772603179&ssig=7U4dGjeHro&KID=unistore,video",36.78,https://wx2.sinaimg.cn/orj480/007KbAWFgy1ia91ftnz2bj31hc0u0h8h.jpg,1,法拉利,Brand
4753779994658854,Lmz3VjxYO,2022-04-02T04:15:34+00:00,#和平精英# 一个微小动作，提升你的拼药速度 鸡仔记住了，喝能量饮料前先收枪！ 特种兵们有「和敌人拼药夺冠的情况」吗？快来和鸡仔说说你的故事吧~ 更多有趣的视频,和平精英的微博视频,102,358,662,"https://f.video.weibocdn.com/o0/rsFBMyY4lx07UWbdeiN2010412004yJS0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772681368&ssig=xskhNlMybD&KID=unistore,video",18.738,https://wx3.sinaimg.cn/orj480/007KbAWFly1h0ubqx8upcj30u01hc76k.jpg,0,,
5147096269193580,PjLbICzFy,2025-03-22T12:34:01+00:00,#和平精英超体核爆对决#  #和平精英超体开源插件# #战斗体验圆桌会#超体核爆对决重大更新！新插件新地图即将上线超体开源插件系统更新，65个专属插件任你发挥，,和平精英的微博视频,312,328,657,"https://f.video.weibocdn.com/u0/lsEwECDfgx08mSAfQD4s010412025ORl0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609008&ssig=BhIe2NyOzG&KID=unistore,video",205.403,https://wx2.sinaimg.cn/orj480/007KbAWFly1hzq0g4ut7pj30u00gv77f.jpg,0,,
4967237630823095,Nsd9N3s7J,2023-11-12T05:00:01+00:00,召唤 @魏哲鸣Miles ，喻教授变身特种兵，集合上场！#和平精英四排节# #和平精英集合100# 和平精英的微博视频,和平精英的微博视频,247,312,657,"https://f.video.weibocdn.com/u0/sBVFmRb9gx08a4mzGAzC01041200gSvq0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1772609200&ssig=WyrDvL8i3p&KID=unistore,video",27.792,https://wx3.sinaimg.cn/orj480/007KbAWFgy1hjqce1l0ynj30u0140b17.jpg,1,魏哲鸣,Artist
