video_id,title,published_at,duration,view_count,like_count,comment_count,is_collab,collab_partner,collab_category,collab_region,collab_summary,collab_confidence,classification_method,youtube_url
uzRMCFH5cW4,PUBG MOBILE | Dying Light The Beast Creative,2025-10-29T00:01:22+00:00,PT24S,13349,462,11,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=uzRMCFH5cW4
_9eqBbnam68,PUBG MOBILE |  PUBG MOBILE 4.1 update upcoming!,2025-10-28T10:01:04+00:00,PT15S,29019,712,27,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=_9eqBbnam68
JOoASJo9Yso,PUBG MOBILE | 400 CLASSIC GAMEPLAY MEGA UPDATE PV,2025-10-26T14:00:27+00:00,PT16S,2648985,466,69,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=JOoASJo9Yso
MBAQcvgQhTE,PUBG MOBILE | Dying Light: The Beast-Themed WOW Map PV,2025-10-26T12:00:41+00:00,PT50S,1621578,214,13,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=MBAQcvgQhTE
b1nTXv_kQnw,PUBG MOBILE | DAY OF GATHERING PLAYER STORY TVC,2025-10-26T10:00:53+00:00,PT6M56S,889567,926,29,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=b1nTXv_kQnw
BoSBX2-oOpg,PUBG MOBILE | 400 Monetization Gilt Set 2 launch PV,2025-10-26T08:00:14+00:00,PT1M15S,2271964,557,55,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=BoSBX2-oOpg
eK5uruvUgus,PUBG MOBILE | 410 THEMED GAMEPLAY PREHEAT VIDEO 2,2025-10-25T10:01:13+00:00,PT27S,2542730,418,26,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=eK5uruvUgus
cnC101b1avo,PUBG MOBILE | 410 THEMED GAMEPLAY TEASER VIDEO 1,2025-10-25T08:00:45+00:00,PT32S,2032573,262,21,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=cnC101b1avo
GTeA8ZgQMx4,PUBG MOBILE | Esports Awards polling video,2025-10-24T14:00:33+00:00,PT16S,18279,519,29,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=GTeA8ZgQMx4
K1G_1LVGOJM,PUBG MOBILE | 400 Crazy Chicken Day,2025-10-24T10:00:37+00:00,PT21S,4160,138,11,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=K1G_1LVGOJM
twp2B6jiff0,PUBG MOBILE | The New Prism Ascendant Set – In-Game Showcase,2025-10-23T12:01:47+00:00,PT25S,81780,2812,96,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=twp2B6jiff0
O_y5BeA0mcE,PUBG MOBILE | 410 BETA VERSION PREHEAT POSTER 3,2025-10-22T08:00:25+00:00,PT13S,2286100,306,13,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=O_y5BeA0mcE
mnnDZUHtU9Y,PUBG x PUBG MOBILE x G-DRAGON Trailer Behind the Scenes​,2025-10-22T00:20:10+00:00,PT47S,8575,431,53,True,PUBG MOBILE x G,IP,Global,Collaboration with PUBG MOBILE x G,0.85,rule,https://www.youtube.com/watch?v=mnnDZUHtU9Y
dLyEmLXYtcs,PUBG MOBILE | New Prism Ascendant Gilt Set Coming Soon!,2025-10-21T12:01:16+00:00,PT12S,19045,490,41,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=dLyEmLXYtcs
GeRbd8m6bzw,PUBG MOBILE | 410 BETA VERSION SCREENSHOT CONFIRM POSTER 2,2025-10-21T10:00:33+00:00,PT11S,2195595,518,9,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=GeRbd8m6bzw
2glz4LpO2z0,PUBG MOBILE | Day of Gathering,2025-10-21T08:18:19+00:00,PT1M,4459745,328,26,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=2glz4LpO2z0
MolMAF_bdiw,PUBG MOBILE | Penguinville Stores are Open!,2025-10-17T22:00:22+00:00,PT25S,3878021,651,52,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=MolMAF_bdiw
g9F1PagBOF0,PUBG MOBILE | Unlock Exclusive Rewards with the new Bonus Pass,2025-10-16T19:05:31+00:00,PT31S,30350,947,80,True,clusive Rewards with the new Bonus Pass,IP,Global,Collaboration with clusive Rewards with the new Bonus Pass,0.85,rule,https://www.youtube.com/watch?v=g9F1PagBOF0
3dIo3NF8AT0,PUBG MOBILE x Dying Light: The Beast | Collaboration Gameplay LIVE Now,2025-10-16T02:01:53+00:00,PT1M24S,12558507,1363,107,True,Dying Light,IP,Global,Collaboration with Dying Light,0.85,rule,https://www.youtube.com/watch?v=3dIo3NF8AT0
hfzAHb4-W9g,PUBG MOBILE x Dying Light: The Beast | Collaboration Coming Soon,2025-10-15T23:00:59+00:00,PT1M9S,3186488,641,92,True,Dying Light,IP,Global,Collaboration with Dying Light,0.85,rule,https://www.youtube.com/watch?v=hfzAHb4-W9g
Ih9UJvwvjHI,PUBG MOBILE | Erangel is becoming Penguinville,2025-10-15T04:05:27+00:00,PT11S,1071083,409,30,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=Ih9UJvwvjHI
ucywLsof-G8,PUBG MOBILE | Who You Gonna Call? Muscle Chicken!,2025-10-10T20:01:00+00:00,PT46S,16441,578,16,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=ucywLsof-G8
S_y_vQlAjkc,PUBG MOBILE x Dying Light: The Beast arrives October 16!,2025-10-10T00:00:32+00:00,PT19S,5048703,1126,109,True,Dying Light,IP,Global,Collaboration with Dying Light,0.85,rule,https://www.youtube.com/watch?v=S_y_vQlAjkc
rREKBH8zaf8,PUBG MOBILE | WOW × Skibidi Toilet Tower Defense Gameplay is live! 🚽,2025-10-09T21:00:50+00:00,PT55S,833736,334,43,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=rREKBH8zaf8
v5xfpEEZxe0,PUBG MOBILE | Happy Moonlight Festival,2025-10-05T22:30:39+00:00,PT31S,8257,239,42,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=v5xfpEEZxe0
d84w7w14ktw,PUBG MOBILE | New PDP Lucky Spin featuring the Moonlight Festival,2025-10-05T17:13:46+00:00,PT38S,13814,573,17,True,the Moonlight Festival,IP,Global,Collaboration with the Moonlight Festival,0.85,rule,https://www.youtube.com/watch?v=d84w7w14ktw
f9JS8xkrRp8,PUBG MOBILE | Team Up with Ghostie on Crazy Chicken Day,2025-10-04T00:05:26+00:00,PT39S,935691,115,17,True,Ghostie on Crazy Chicken Day,IP,NA,Collaboration with Ghostie on Crazy Chicken Day,0.85,rule,https://www.youtube.com/watch?v=f9JS8xkrRp8
3-OhIBUz-O8,PUBG MOBILE X Sonic Collaboration Is Now Alive!,2025-10-03T18:00:48+00:00,PT40S,4246816,628,52,True,Sonic,IP,Global,Collaboration with Sonic,0.85,rule,https://www.youtube.com/watch?v=3-OhIBUz-O8
WDfRUd6iS8A,PUBG MOBILE X Sonic | Collaboration Trailer,2025-10-03T00:01:05+00:00,PT54S,16724637,2639,250,True,Sonic,IP,Global,Collaboration with Sonic,0.85,rule,https://www.youtube.com/watch?v=WDfRUd6iS8A
weaq1Qg_zY8,PUBG MOBILE | New PDP Sets Available Now,2025-09-29T01:00:41+00:00,PT57S,7001,233,25,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=weaq1Qg_zY8
eQQVz_udQn4,PUBG MOBILE X Skibidi Toilet Collaboration Is Live Now!,2025-09-28T23:00:18+00:00,PT1M40S,1031874,658,180,True,Skibidi Toilet,IP,Global,Collaboration with Skibidi Toilet,0.85,rule,https://www.youtube.com/watch?v=eQQVz_udQn4
TPRfba39Xh0,PUBG MOBILE | Team up with Friends on Crazy Chicken Day,2025-09-27T03:31:33+00:00,PT31S,1320474,382,15,True,Friends on Crazy Chicken Day,IP,NA,Collaboration with Friends on Crazy Chicken Day,0.85,rule,https://www.youtube.com/watch?v=TPRfba39Xh0
cTkTokTKuIw,PUBG MOBILE | The Macabre Valentine Gilt Set is Now Available,2025-09-26T04:01:07+00:00,PT1M21S,300359,210,34,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=cTkTokTKuIw
TEWqww6iCK4,PUBG MOBILE X Skibidi Toilet | Collaboration Trailer,2025-09-25T02:01:05+00:00,PT1M8S,4683371,4139,1210,True,Skibidi Toilet,IP,Global,Collaboration with Skibidi Toilet,0.85,rule,https://www.youtube.com/watch?v=TEWqww6iCK4
3ZUFCOD1QP4,PUBG MOBILE | UNFAIL Game Mode Overview,2025-09-23T20:01:15+00:00,PT2M36S,1832942,700,96,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=3ZUFCOD1QP4
xoLmSq4vDQs,PUBG MOBILE | The PUBG MOBILE x G-DRAGON Collaboration is available now!,2025-09-22T02:00:56+00:00,PT18S,17574,493,22,True,Lamborghini,Brand,Global,Collaboration with Lamborghini,0.85,rule,https://www.youtube.com/watch?v=xoLmSq4vDQs
_IU3fFlRCpk,PUBG MOBILE | The PUBG MOBILE x G-DRAGON Collaboration is live now!,2025-09-22T02:00:40+00:00,PT18S,10140,284,19,True,Lamborghini,Brand,Global,Collaboration with Lamborghini,0.85,rule,https://www.youtube.com/watch?v=_IU3fFlRCpk
kfLgKJy9Hj0,PUBG MOBILE | FREE Metro Royale Talents This Weekend,2025-09-21T02:31:09+00:00,PT1M2S,5834,74,11,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=kfLgKJy9Hj0
0YniVtub5gE,PUBG MOBILE | Sweep the Battlegrounds with the Macabre Valentine Gilt Set,2025-09-20T23:48:42+00:00,PT1M1S,229330,1967,21,True,the Macabre Valentine Gilt Set,IP,Global,Collaboration with the Macabre Valentine Gilt Set,0.85,rule,https://www.youtube.com/watch?v=0YniVtub5gE
SyWo02Vnw4Q,PUBG MOBILE | G-DRAGON’s Greeting to All Players,2025-09-20T07:00:26+00:00,PT29S,3837349,262,28,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=SyWo02Vnw4Q
ZZLhxzhtWcQ,PUBG MOBILE | Sushi Don’t Lie – Stacks from All Sides in Metro Royale!,2025-09-20T05:46:31+00:00,PT20S,8290,167,1,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=ZZLhxzhtWcQ
lSN-LCCdSxI,PUBG MOBILE | Crazy Chicken Day - Be My Best Teammate!,2025-09-20T01:50:38+00:00,PT35S,574499,86,5,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=lSN-LCCdSxI
_ofBQV86YZE,PUBG MOBILE | Macabre Valentine Set Coming Soon,2025-09-19T19:45:26+00:00,PT8S,82374,5005,34,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=_ofBQV86YZE
gk82xVoiZyo,PUBG MOBILE Next Star Spooky Showdown,2025-09-17T03:26:11+00:00,PT3H24M5S,8438,291,12,True,t Star Spooky Showdown,IP,Global,Collaboration with t Star Spooky Showdown,0.85,rule,https://www.youtube.com/watch?v=gk82xVoiZyo
nvrKRn8fAAg,PUBG MOBILE | Ranked Arena is Now Available,2025-09-16T04:00:32+00:00,PT9S,9741,198,11,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=nvrKRn8fAAg
LxW6aWWE4ig,PUBG MOBILE | Master the Mortar,2025-09-15T20:00:59+00:00,PT56S,20366,305,29,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=LxW6aWWE4ig
kLT-cjQoSJI,PUBG MOBILE x Kaiju No. 8 | Don’t Miss the Epic Collaboration,2025-09-14T00:00:31+00:00,PT23S,13219,387,21,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=kLT-cjQoSJI
-p2gx9VBlIU,PUBG MOBILE | Firearm Combat System and Season Updates,2025-09-13T02:08:38+00:00,PT1M10S,939533,292,33,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=-p2gx9VBlIU
XCYiMC9AYPs,PUBG MOBILE x Lotus | Elevate Your Journey,2025-09-13T00:00:42+00:00,PT51S,1113146,7945,13,True,Lotus,IP,Global,Collaboration with Lotus,0.85,rule,https://www.youtube.com/watch?v=XCYiMC9AYPs
8JcTsHZJiyI,PUBG MOBILE | Crazy Chicken Day Reflex Test,2025-09-12T22:30:34+00:00,PT10S,10201,337,9,True,Test,IP,Global,Collaboration with Test,0.85,rule,https://www.youtube.com/watch?v=8JcTsHZJiyI
dU1bAxgjT2g,PUBG MOBILE x Lotus | Experience Iconic Lotus Cars in PUBG MOBILE,2025-09-12T00:00:43+00:00,PT52S,2911555,606,35,True,Lotus,IP,Global,Collaboration with Lotus,0.85,rule,https://www.youtube.com/watch?v=dU1bAxgjT2g
iPXGpApvO8U,"PUBG MOBILE | Crazy Chicken Day Theme Song, performed by Jairo",2025-09-11T23:01:32+00:00,PT2M13S,5045844,2691,125,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=iPXGpApvO8U
mhJBRCQHA50,PUBG MOBILE | New RP A15 Has Arrived,2025-09-11T02:09:36+00:00,PT1M11S,3733,89,21,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=mhJBRCQHA50
O8EjYlkBYMY,PUBG MOBILE | Introducing the WOW Pass,2025-09-10T18:45:35+00:00,PT1M9S,440744,104,16,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=O8EjYlkBYMY
rotYhbB4khI,PUBG x PUBG MOBILE x G-DRAGON Collaboration Main Trailer,2025-09-10T07:15:07+00:00,PT1M31S,3198163,1476,131,True,PUBG MOBILE x G,IP,Global,Collaboration with PUBG MOBILE x G,0.85,rule,https://www.youtube.com/watch?v=rotYhbB4khI
C1fXheiV9QI,PUBG MOBILE | Enjoy More Frame Rate Options with Super Smooth,2025-09-10T04:09:34+00:00,PT27S,539559,4152,17,True,Super Smooth,IP,Global,Collaboration with Super Smooth,0.85,rule,https://www.youtube.com/watch?v=C1fXheiV9QI
6Yzqk80Z5k0,PUBG MOBILE | Use the Mortar Today,2025-09-09T19:06:02+00:00,PT46S,834034,14187,18,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=6Yzqk80Z5k0
kE3a9YUIdXo,PUBG MOBILE | Introducing the Random Look Feature,2025-09-08T22:00:40+00:00,PT22S,12986,336,12,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=kE3a9YUIdXo
De-4EPz6UVE,PUBG MOBILE | Stay in the Fight Longer with Improved Battery Performance,2025-09-08T19:00:51+00:00,PT26S,558723,6497,7,True,Improved Battery Performance,IP,NA,Collaboration with Improved Battery Performance,0.85,rule,https://www.youtube.com/watch?v=De-4EPz6UVE
3CZbO3h2A2U,PUBG MOBILE | PUBG UNITED 2025,2025-09-08T08:00:07+00:00,PT31S,8607,377,52,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=3CZbO3h2A2U
e2-2Ra2agXA,PUBG MOBILE | Crazy Chicken Day is Coming Soon,2025-09-08T03:55:36+00:00,PT48S,7411,142,13,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=e2-2Ra2agXA
xfeuB9sgaNM,PUBG MOBILE | Join the Battle Quicker with Super Smooth Graphics,2025-09-07T15:07:27+00:00,PT27S,596459,347,34,True,Super Smooth Graphics,IP,Global,Collaboration with Super Smooth Graphics,0.85,rule,https://www.youtube.com/watch?v=xfeuB9sgaNM
HIArBGtIkbI,"PUBG MOBILE | Play Longer, Stay Cooler with Super Smooth Graphics",2025-09-06T20:14:23+00:00,PT29S,618131,5082,18,True,Super Smooth Graphics,IP,Global,Collaboration with Super Smooth Graphics,0.85,rule,https://www.youtube.com/watch?v=HIArBGtIkbI
U4M4Z46GcdA,PUBG MOBILE x Kaiju No. 8 Collaboration | Available Until 9/30,2025-09-06T00:00:55+00:00,PT1M16S,24641,556,82,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=U4M4Z46GcdA
Jb3Zlqw-Nng,PUBG MOBILE | Reduce Lag and Increase Frame Rate with Super Smooth Graphics,2025-09-05T18:30:31+00:00,PT37S,572812,495,84,True,Super Smooth Graphics,IP,Global,Collaboration with Super Smooth Graphics,0.85,rule,https://www.youtube.com/watch?v=Jb3Zlqw-Nng
9nrS1sdGZGc,PUBG MOBILE | Sushi Don’t Lie – Stacks from All Sides in Metro Royale!,2025-09-05T04:10:42+00:00,PT1M40S,1803443,828,38,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=9nrS1sdGZGc
s31-h_J8QnI,"PUBG MOBILE x Kaiju No. 8 | One Squad, Unstoppable Together!",2025-09-05T00:00:44+00:00,PT1M5S,2509328,1771,124,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=s31-h_J8QnI
o26gE3h8KFI,PUBG MOBILE | Version 4.0 Classic Mode Update,2025-09-03T18:31:08+00:00,PT2M29S,105911,2261,255,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=o26gE3h8KFI
2sn3Q2S-XJQ,PUBG MOBILE | Metro Royale Chapter 28 Update,2025-09-02T01:30:02+00:00,PT36S,2102379,1040,21,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=2sn3Q2S-XJQ
-20M3QoKncw,PUBG MOBILE | RP A15 Coming Soon!,2025-09-01T22:30:00+00:00,PT41S,33159,721,97,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=-20M3QoKncw
ZjzCYxbF9qs,PUBG MOBILE | Version 4.0 Update Patch Rundown,2025-09-01T21:00:40+00:00,PT3M4S,966800,4794,219,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=ZjzCYxbF9qs
9QeOGTwKwsI,PUBG MOBILE | Super Smooth is here!,2025-09-01T20:00:10+00:00,PT4M30S,390273,4497,190,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=9QeOGTwKwsI
od4I-E8SZ8Q,PUBG x PUBG MOBILE x G-DRAGON Coming Soon,2025-09-01T03:00:31+00:00,PT30S,1623310,2806,170,True,PUBG MOBILE x G,IP,Global,Collaboration with PUBG MOBILE x G,0.85,rule,https://www.youtube.com/watch?v=od4I-E8SZ8Q
tK6oW5AcQgs,PUBG MOBILE | WOW 1.0 Dev Talk,2025-08-31T17:48:39+00:00,PT5M33S,1084044,153,19,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=tK6oW5AcQgs
iF07S_GluHM,PUBG MOBILE | Ultimate Royale - Interview with YG’s Smile,2025-08-30T22:00:42+00:00,PT2M24S,6952,115,10,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=iF07S_GluHM
Bcia9vXAey4,PUBG MOBILE | Metro Royale Chapter 28 Update,2025-08-30T17:30:50+00:00,PT1M25S,2511986,724,24,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=Bcia9vXAey4
exSGK5Biyi4,PUBG MOBILE x 揽佬 SKAI ISYOURGOD | Blueprint Supreme has arrived in Home,2025-08-30T01:15:49+00:00,PT26S,26655,655,41,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=exSGK5Biyi4
eBCUB62wAJ0,PUBG MOBILE | Take a Ride on a Magic Broom,2025-08-27T17:49:01+00:00,PT27S,423424,2791,43,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=eBCUB62wAJ0
OAn3d224yrE,PUBG MOBILE | Beyond the Battle Royale at 2025 Gamescom,2025-08-27T04:06:29+00:00,PT26S,245737,1767,20,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=OAn3d224yrE
gyqOmnnEff8,PUBG MOBILE x 揽佬 SKAI ISYOURGOD | Blueprint Supreme (大展鸿图) Music Video,2025-08-27T02:00:44+00:00,PT1M29S,2845734,18466,448,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=gyqOmnnEff8
dPBnePYx9cI,PUBG MOBILE | Nyxen Sinistra Ultimate Set Now Available,2025-08-27T00:00:55+00:00,PT1M19S,207449,296,28,True,en Sinistra Ultimate Set Now Available,IP,Global,Collaboration with en Sinistra Ultimate Set Now Available,0.85,rule,https://www.youtube.com/watch?v=dPBnePYx9cI
Zn4uAZiopjg,PUBG MOBILE | Super Smooth Graphics Incoming with Version 4.0,2025-08-25T00:15:23+00:00,PT12S,191498,945,71,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=Zn4uAZiopjg
QQVp1mVtkxE,PUBG MOBILE | New Gilt Set and Honor Series Set Sneak Peek,2025-08-23T17:00:49+00:00,PT35S,73697,2051,80,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=QQVp1mVtkxE
U8hSWoDJ4DA,PUBG MOBILE x TRANSFORMERS Epic Collaboration!,2025-08-23T01:30:23+00:00,PT1M5S,144802,145,17,True,TRANSFORMERS Epic,Movie,Global,Collaboration with TRANSFORMERS Epic,0.85,rule,https://www.youtube.com/watch?v=U8hSWoDJ4DA
6E94g6y0l38,PUBG MOBILE | Supreme Blueprint Event Has Arrived,2025-08-22T22:30:27+00:00,PT25S,10140,250,7,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=6E94g6y0l38
OAcXu4ed0tM,PUBG MOBILE x TRANSFORMERS | Take on the TRANSFORMERS Trial,2025-08-22T19:15:35+00:00,PT50S,3787,103,7,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=OAcXu4ed0tM
9A0jRZpXPX8,PUBG MOBILE | World of Wonder x PDP Creators Documentary,2025-08-22T18:02:23+00:00,PT7M38S,14348,525,33,True,PDP Creators Documentary,IP,Global,Collaboration with PDP Creators Documentary,0.85,rule,https://www.youtube.com/watch?v=9A0jRZpXPX8
Pel511YZDcQ,PUBG MOBILE | Introducing the PDP 4th Ultimate Set Design Contest,2025-08-21T23:19:30+00:00,PT53S,4795,123,11,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=Pel511YZDcQ
ksopkKeSOKU,"PUBG MOBILE | New Graphic Quality Option, Path of Glory, and Firearm Combat Power Ranking",2025-08-21T19:15:32+00:00,PT13S,627059,298,25,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=ksopkKeSOKU
RMqmcZV33RE,PUBG MOBILE | PDP Ultimate Set Design Contest,2025-08-21T00:09:31+00:00,PT46S,770436,161,476,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=RMqmcZV33RE
gZjVOpZCW4E,PUBG MOBILE x NAILOONG | NAILOONG Air Drop Incoming,2025-08-20T22:02:24+00:00,PT17S,5557,117,13,True,NAILOONG,IP,Global,Collaboration with NAILOONG,0.85,rule,https://www.youtube.com/watch?v=gZjVOpZCW4E
aFTaufMnz7I,PUBG MOBILE | Nyxen Sinistra Gilt Set Coming Soon,2025-08-20T03:52:32+00:00,PT1M5S,35375,728,73,True,en Sinistra Gilt Set Coming Soon,IP,Global,Collaboration with en Sinistra Gilt Set Coming Soon,0.85,rule,https://www.youtube.com/watch?v=aFTaufMnz7I
YVvcdevijWk,PUBG MOBILE x NAILOONG | Dance Away the Summer!,2025-08-19T20:15:30+00:00,PT17S,16603,447,19,True,NAILOONG,IP,Global,Collaboration with NAILOONG,0.85,rule,https://www.youtube.com/watch?v=YVvcdevijWk
y-LonrgBJ9U,PUBG MOBILE | Lil Hit’s 10 Essentials: The Ultimate Hitmaker Loadout,2025-08-19T17:01:14+00:00,PT3M25S,18016,508,18,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=y-LonrgBJ9U
PbyYwQ5JC4A,PUBG MOBILE | Space Gifts Available Now,2025-08-19T00:35:22+00:00,PT44S,10075,323,11,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=PbyYwQ5JC4A
GmTQXobJtUk,PUBG MOBILE x NAILOONG | Items Available Now!,2025-08-18T22:47:32+00:00,PT31S,16513,176,18,True,NAILOONG,IP,Global,Collaboration with NAILOONG,0.85,rule,https://www.youtube.com/watch?v=GmTQXobJtUk
8BgSL2VIh00,PUBG MOBILE x SKAI ISYOURGOD | Limited Time Blueprint Supreme Experience,2025-08-18T20:45:26+00:00,PT34S,49479,1150,25,True,SKAI ISYOURGOD,Artist,Global,Collaboration with SKAI ISYOURGOD,0.85,rule,https://www.youtube.com/watch?v=8BgSL2VIh00
8KQomK6LJXo,PUBG MOBILE x NAILOONG | NAILOONG Power! Chicken Hour!,2025-08-18T00:00:34+00:00,PT26S,9664,234,23,True,NAILOONG,IP,Global,Collaboration with NAILOONG,0.85,rule,https://www.youtube.com/watch?v=8KQomK6LJXo
s1xm5KlW4qY,PUBG MOBILE | Claim New Rewards with the Bonus Pass,2025-08-14T18:30:39+00:00,PT47S,5642,155,26,True,the Bonus Pass,IP,Global,Collaboration with the Bonus Pass,0.85,rule,https://www.youtube.com/watch?v=s1xm5KlW4qY
NUn60w9wDg4,"PUBG MOBILE | Dravion, Herald of the Vanquished",2025-08-09T03:32:28+00:00,PT39S,204944,1356,18,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=NUn60w9wDg4
4wqvNkCfd04,PUBG MOBILE | The Dravion X-Suit Has Landed,2025-08-08T02:00:51+00:00,PT1M21S,357309,406,56,True,-Suit Has Landed,IP,Global,Collaboration with -Suit Has Landed,0.85,rule,https://www.youtube.com/watch?v=4wqvNkCfd04
UfTCb8mxPkA,PUBG MOBILE | Cyber Clash: Decepticon Domination,2025-08-08T00:01:30+00:00,PT1M28S,199580,1177,14,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=UfTCb8mxPkA
IP7rzQB6Wig,PUBG MOBILE | WOW Home Creative Tour - Episode 1,2025-08-07T23:00:24+00:00,PT3M15S,172803,105,10,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=IP7rzQB6Wig
zkje9VvRYYA,PUBG MOBILE | Skateboarding x Cosmic Hoverboard,2025-08-07T20:15:31+00:00,PT50S,9515,547,7,True,Cosmic Hoverboard,IP,Global,Collaboration with Cosmic Hoverboard,0.85,rule,https://www.youtube.com/watch?v=zkje9VvRYYA
a4oIyzQEiJ8,"PUBG MOBILE x TRANSFORMERS | Once Brothers, Now Sworn Enemies",2025-08-07T01:00:43+00:00,PT25S,19301,1012,16,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=a4oIyzQEiJ8
vvia80qrQ1o,PUBG MOBILE x TRANSFORMERS | Cybertron Dance Battle,2025-08-06T18:01:26+00:00,PT28S,19861,655,17,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=vvia80qrQ1o
NhPmLGFvKKw,PUBG MOBILE | Get Ready for a Spooky Soiree,2025-08-04T20:00:27+00:00,PT11S,468661,698,21,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=NhPmLGFvKKw
Pn9iQgbqGmo,[EN] 2025 PMWC at EWC Grand Finals D3 | PUBG MOBILE WORLD CUP at ESPORTS WORLD CUP,2025-08-03T16:06:59+00:00,PT5H21M4S,602793,9841,153,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=Pn9iQgbqGmo
lAA5JyCtOkc,[EN] 2025 PMWC at EWC Grand Finals D2 | PUBG MOBILE WORLD CUP at ESPORTS WORLD CUP,2025-08-02T16:31:36+00:00,PT5H55M39S,247018,3771,35,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=lAA5JyCtOkc
iXLsmAkT8zY,PUBG MOBILE x TRANSFORMERS | Roll Out with Bumblebee,2025-08-02T01:00:30+00:00,PT18S,5967,103,24,True,TRANSFORMERS,Movie,Global,Collaboration with TRANSFORMERS,0.85,rule,https://www.youtube.com/watch?v=iXLsmAkT8zY
